Article,Unit,Value
Άρθρο 68,Τμήμα Υγρού Στίβου και Μαχητικών Αθλημάτων,"αα) Την εποπτεία και τον έλεγχο των ανωτέρω ομοσπονδιών. ββ) Τις παροχές σε διακρινόμενους αθλητές και προπονητές και την τήρηση Ειδικού Πίνακα. γγ) Την έκδοση αποφάσεων ανάθεσης καθηκόντων 
ομοσπονδιακού προπονητή ή τεχνικού συμβούλου σε 
καθηγητές φυσικής αγωγής που υπηρετούν στο δημόσιο. δδ) Τη διαμόρφωση και τον καθορισμό των κριτηρίων 
για το ύψος της επιχορήγησης των ανωτέρω ομοσπονδιών για την αγωνιστική τους δραστηριότητα ανά έτος. εε) Την επεξεργασία των προϋπολογισμών των ανωτέρω ομοσπονδιών σε συνεργασία με την Διεύθυνση 
Οικονομικών Υπηρεσιών. στστ) Το χειρισμό θεμάτων που αφορούν τις αθλητικές 
αποστολές των ανωτέρω ομοσπονδιών. ζζ) Την επεξεργασία αιτημάτων διεκδίκησης και την 
έγκριση ανάληψης διεθνών διοργανώσεων από τις ανωτέρω ομοσπονδίες στο εσωτερικό. ηη) Τη μέριμνα για την παροχή διευκολύνσεων συμμετοχής σε προπονήσεις αγώνες και συναφείς με τον 
αθλητισμό δραστηριότητες, σωμάτων ενόπλων δυνάμεων ή εργαζομένων αθλητών, σπουδαστών, μαθητών, 
προπονητών, διαιτητών και κριτών. θθ) Τον έλεγχο και την αξιολόγηση του αθλητικού αποτελέσματος, όπως αυτό προκύπτει από τη συμμετοχή 
των ανωτέρω φορέων στις αθλητικές δραστηριότητες. ιι) Την τήρηση ηλεκτρονικού αρχείου, ανά ομοσπονδία 
και άθλημα, για την αποτύπωση του αποτελέσματος των 
ωφελουμένων αθλητών - προπονητών. ιαια) Τη χορήγηση αιγίδας στις αμιγώς αθλητικές οργανώσεις που αφορούν τον ερασιτεχνικό αθλητισμό 
σύμφωνα με το κανονιστικό πλαίσιο. ιβιβ) Τον χειρισμό θεμάτων και την επιμέλεια έκδοσης 
αποφάσεων που αφορούν στην αντιμετώπιση της βίας 
στο πλαίσιο των αρμοδιοτήτων του Τμήματος σύμφωνα 
με τις εκάστοτε ισχύουσες διατάξεις. ιγιγ) Τη διαχείριση θεμάτων για την ένταξη αθλητών 
υπηκόων τρίτων χωρών στη δύναμη Αθλητικού Σωματείου των ανωτέρω Ομοσπονδιών."
Άρθρο 68,Τμήμα Τεχνικών Αθλημάτων,"αα) Την εποπτεία και τον έλεγχο των ανωτέρω ομοσπονδιών. ββ) Τις παροχές σε διακρινόμενους αθλητές και προπονητές και την τήρηση Ειδικού Πίνακα. γγ) Την έκδοση αποφάσεων ανάθεσης καθηκόντων 
ομοσπονδιακού προπονητή ή τεχνικού συμβούλου σε 
καθηγητές φυσικής αγωγής που υπηρετούν στο δημόσιο. δδ) Τη διαμόρφωση και τον καθορισμό των κριτηρίων 
για το ύψος της επιχορήγησης των ανωτέρω ομοσπονδιών για την αγωνιστική τους δραστηριότητα ανά έτος. εε) Την επεξεργασία των προϋπολογισμών των ανωτέρω ομοσπονδιών σε συνεργασία με την Διεύθυνση 
Οικονομικών Υπηρεσιών. στστ) Το χειρισμό θεμάτων που αφορούν τις αθλητικές 
αποστολές των ανωτέρω ομοσπονδιών. ζζ) Την επεξεργασία αιτημάτων διεκδίκησης και την 
έγκριση ανάληψης διεθνών διοργανώσεων από τις ανωτέρω ομοσπονδίες στο εσωτερικό. ηη) Τη μέριμνα για την παροχή διευκολύνσεων συμμετοχής σε προπονήσεις αγώνες και συναφείς με τον 
αθλητισμό δραστηριότητες, σωμάτων ενόπλων δυνάμεων ή εργαζομένων αθλητών, σπουδαστών, μαθητών, 
προπονητών, διαιτητών και κριτών. θθ) Τον έλεγχο και την αξιολόγηση του αθλητικού αποτελέσματος, όπως αυτό προκύπτει από τη συμμετοχή 
των ανωτέρω φορέων στις αθλητικές δραστηριότητες. ιι) Την τήρηση ηλεκτρονικού αρχείου, ανά ομοσπονδία 
και άθλημα, για την αποτύπωση του αποτελέσματος των 
ωφελουμένων αθλητών - προπονητών. ιαια) Τη χορήγηση αιγίδας στις αμιγώς αθλητικές οργανώσεις που αφορούν τον ερασιτεχνικό αθλητισμό 
σύμφωνα με το κανονιστικό πλαίσιο. ιβιβ) Τον χειρισμό θεμάτων και την επιμέλεια έκδοσης 
αποφάσεων που αφορούν στην αντιμετώπιση της βίας 
στο πλαίσιο των αρμοδιοτήτων του Τμήματος σύμφωνα 
με τις εκάστοτε ισχύουσες διατάξεις. ιγιγ) Τη διαχείριση θεμάτων για την ένταξη αθλητών 
υπηκόων τρίτων χωρών στη δύναμη Αθλητικού Σωματείου των ανωτέρω Ομοσπονδιών."
Άρθρο 68,Τμήμα Λοιπών Αθλημάτων και Αθλημάτων Ατόμων,"αα) Την εποπτεία και τον έλεγχο των ανωτέρω φορέων. ββ) Τις παροχές σε διακρινόμενους αθλητές και προπονητές και την τήρηση Ειδικού Πίνακα. γγ) Την έκδοση αποφάσεων ανάθεσης καθηκόντων 
ομοσπονδιακού προπονητή ή τεχνικού συμβούλου σε 
καθηγητές φυσικής αγωγής που υπηρετούν στο δημόσιο. δδ) Τη διαμόρφωση και τον καθορισμό των κριτηρίων 
για το ύψος της επιχορήγησης των ανωτέρω ομοσπονδιών για την αγωνιστική τους δραστηριότητα ανά έτος. εε) Την επεξεργασία των προϋπολογισμών των ανωτέρω ομοσπονδιών σε συνεργασία με την Διεύθυνση 
Οικονομικών Υπηρεσιών. στστ) Τον χειρισμό θεμάτων που αφορούν τις αθλητικές αποστολές των ανωτέρω ομοσπονδιών. ζζ) Την επεξεργασία αιτημάτων διεκδίκησης και την 
έγκριση ανάληψης διεθνών διοργανώσεων από τις ανωτέρω ομοσπονδίες στο εσωτερικό. ηη) Τη μέριμνα για την παροχή διευκολύνσεων συμμετοχής σε προπονήσεις αγώνες και συναφείς με τον 
αθλητισμό δραστηριότητες, σωμάτων ενόπλων δυνάμεων ή εργαζομένων αθλητών, σπουδαστών, μαθητών, 
προπονητών, διαιτητών και κριτών. θθ) Τον έλεγχο και την αξιολόγηση του αθλητικού αποτελέσματος, όπως αυτό προκύπτει από τη συμμετοχή 
των ανωτέρω φορέων στις αθλητικές δραστηριότητες. ιι) Την τήρηση ηλεκτρονικού αρχείου, ανά ομοσπονδία 
και άθλημα, για την αποτύπωση του αποτελέσματος των 
ωφελουμένων αθλητών - προπονητών. ιαια) Τη χορήγηση αιγίδας στις αμιγώς αθλητικές οργανώσεις που αφορούν τον ερασιτεχνικό αθλητισμό 
σύμφωνα με το κανονιστικό πλαίσιο. ιβιβ) Τον χειρισμό θεμάτων και την επιμέλεια έκδοσης 
αποφάσεων που αφορούν στην αντιμετώπιση της βίας 
στο πλαίσιο των αρμοδιοτήτων του Τμήματος σύμφωνα 
με τις εκάστοτε ισχύουσες διατάξεις. ιγιγ) Τη διαχείριση θεμάτων για την ένταξη αθλητών 
υπηκόων τρίτων χωρών στη δύναμη Αθλητικού Σωματείου των ανωτέρω Ομοσπονδιών."
Άρθρο 68,Τμήμα Συλλογικών Οργάνων και Ελέγχου Κανονισμών Αθλητικών Φορέων,"αα) Τη συγκρότηση Πρωτοβάθμιων και Δευτεροβάθμιων Δικαιοδοτικών Οργάνων και Συλλογικών Οργάνων 
του Αθλητικού Νόμου, την έκδοση κανονισμών οργάνωσης και λειτουργίας αυτών καθώς και την παροχή 
προσωπικού για την γραμματειακή υποστήριξη αυτών 
και την υποβοήθηση του έργου τους σύμφωνα με τις 
ισχύουσες κάθε φορά διατάξεις, καθώς και τη κωδικοποίηση των αποφάσεών τους. ββ) Την υποστήριξη και υποβοήθηση του έργου όλων 
των θεσμοθετημένων Συλλογικών Οργάνων πλην όσων 
υπάγονται σε άλλες οργανικές μονάδες της Γ.Γ.Α., καθώς 
και τη γραμματειακή υποστήριξη αυτών. γγ) Την τήρηση ηλεκτρονικού Μητρώου Κανονισμών 
Αθλημάτων – Αγωνισμάτων των Διεθνών Αθλητικών 
Ομοσπονδιών. δδ) Τον έλεγχο νομιμότητας γενικών ή ειδικών κανονισμών, που αφορούν την οργάνωση και διεξαγωγή του 
αθλήματος ή των αγωνισμάτων που ανήκουν στις οικείες 
ομοσπονδίες και των συντελεστών τους (αθλητών, προπονητών, κλπ). εε) Τον έλεγχο νομιμότητας και έκδοση κανονισμών 
εγγραφής, μετεγγραφής ομογενών – ημεδαπών και αλλοδαπών αθλητών σύμφωνα με τις ισχύουσες διατάξεις."
Άρθρο 68,Τμήμα Προπονητών και Εκπαιδευτών Αθλημάτων,"αα) Τον προσδιορισμό, καθορισμό και τη διαμόρφωση του ενιαίου κανονιστικού πλαισίου λειτουργίας των 
Σχολών Προπονητών της Γ.Γ.Α. ββ) Τον προγραμματισμό, την ίδρυση και λειτουργία 
των Σχολών Προπονητών, όλων των αναγνωρισμένων 
Αθλητικών Ομοσπονδιών. γγ) Τη διαπίστωση της συνδρομής των προϋποθέσεων 
περί συμμετοχής των υποψηφίων στις Σχολές Προπονητών και την παρακολούθηση της τήρησης των όρων 
λειτουργίας αυτών. δδ) Τον έλεγχο γνησιότητας και νομιμότητας των διπλωμάτων Σχολών Προπονητών. εε) Την αξιολόγηση των υποβαλλόμενων στοιχείων 
στην υπηρεσία, από τους κατά περίπτωση αρμοδίους, 
μετά το πέρας της λειτουργίας των Σχολών Προπονητών. στστ) Την τήρηση ψηφιακού μητρώου Σχολών Προπονητών και Εκπαιδευτών ανά ομοσπονδία και άθλημα. ζζ) Τον καθορισμό του κανονιστικού πλαισίου, για την 
αναγνώριση και αντιστοιχία των αθλητικών πιστοποιητικών και διπλωμάτων σχολών προπονητών ή αθλητικών 
φορέων ημεδαπής και αλλοδαπής, με τα αντίστοιχα διπλώματα των σχολών προπονητών της Γ.Γ.Α.. ηη) Τον έλεγχο πιστοποίησης της συνδρομής των νόμιμων προϋποθέσεων περί ασκήσεως του επαγγέλματος 
του προπονητή αθλημάτων και τη χορήγηση βεβαίωσης 
περί συνδρομής αυτών ή απαγόρευσης της άσκησης του 
επαγγέλματος προπονητή αθλημάτων (ν. 3919/2011 – ΦΕΚ Α΄ 32). θθ) Τη διαμόρφωση του εθνικού πλαισίου επαγγελματικών προσόντων και την διαδικασία ρύθμισης επαγγελματικών δικαιωμάτων.(ν. 4115/2013 – ΦΕΚ Α΄ 24). ιι) Την αναγνώριση των επαγγελματικών αθλητικών 
προσόντων, που έχουν αποκτηθεί σε άλλα Κράτη Μέλη 
της Ευρωπαϊκής Ένωσης και δίνουν στον κάτοχό τους 
το δικαίωμα να ασκεί το επάγγελμα.( ΠΔ#. 38/2010 – ΦΕΚ Α΄ 78). ιαια) Την τήρηση ψηφιακού μητρώου προπονητών 
αθλημάτων."
Άρθρο 69,##Διεύθυνση Επαγγελματικού Αθλητισμού και Επαγγελμάτων Αθλητισμού,"α) Το τμήμα Επαγγελματικών Αθλητικών Διοργανώσεων είναι αρμόδιο για: αα) Την παροχή διευκολύνσεων συμμετοχής σε προπονήσεις και σε αγώνες μαθητών, σπουδαστών, φοιτητών, 
στρατευμένων ή εργαζομένων αθλητών αμειβομένων 
και επαγγελματιών προπονητών και διαιτητών που μετέχουν στις αντίστοιχες επαγγελματικές διοργανώσεις. ββ) Τον χειρισμό θεμάτων που αφορούν τις αθλητικές 
αποστολές των ομάδων με αμειβόμενους ή επαγγελματίες αθλητές. γγ) Τη μέριμνα για την έκδοση απόφασης καταλογισμού σε βάρος, διοργανωτή ή διοργανώτριας αρχής, 
ομάδων, Α.Α.Ε. και Τ.Α.Α. Εθνικών κατηγοριών για υλικές 
ζημιές που προκαλούνται στις αθλητικές εγκαταστάσεις 
κατά τη διάρκεια κάθε είδους αγώνων που διεξάγονται 
μεταξύ επαγγελματιών - αμειβομένων αθλητών και ομάδων ή επ’ ευκαιρία κάθε είδους αθλητικών εκδηλώσεων 
με βάση τις εκθέσεις - πορίσματα των αρμοδίων φορέων, 
καθώς και τη μέριμνα για τη λήψη θεσμικών ή άλλων 
μέτρων κατά της βίας στα γήπεδα σε συνεργασία με τις 
αστυνομικές αρχές, τη Δ.Ε.Α.Β., τις διοργανώτριες αρχές 
πρωταθλημάτων και κυπέλλου και λοιπούς φορείς. δδ) Τη συνεργασία με τους αρμόδιους φορείς για το 
χειρισμό θεμάτων που αφορούν την ηλεκτρονική αναμετάδοση αγώνων. εε) Την επιμέλεια για τη διαδικασία σύστασης επαγγελματικών ενώσεων ως Ν.Π.Ι.Δ. στστ) Τη διαδικασία παροχής των ηθικών ή υλικών 
επιβραβεύσεων σε διοργανώτριες αρχές επαγγελματικών διοργανώσεων ομαδικών αθλημάτων Α.Α.Ε. ή Τ.Α.Α. 
ή αθλητικά σωματεία ή αθλητές για πρότυπη αθλητική 
συμπεριφορά κατόπιν εισηγήσεως της ΔΕΑΒ σύμφωνα 
με την ισχύουσα νομοθεσία. ζζ) Την επεξεργασία πλαισίου λειτουργίας του προσωπικού ασφαλείας σε αθλητικές εκδηλώσεις σε συνεργασία με τους συναρμόδιους φορείς. ηη) Την επιμέλεια έκδοσης αποφάσεων για τη λήψη 
διοικητικών ή περιοριστικών μέτρων για ύποπτους χειραγώγησης αγώνων κατόπιν εκθέσεως της Επιτροπής 
Επαγγελματικού Αθλητισμού σύμφωνα με την ισχύουσα 
νομοθεσία. θθ) Τη διαδικασία συγκρότησης και έκδοσης κανονισμού λειτουργίας της ΔΕΑΒ καθώς και την παροχή προσωπικού για την γραμματειακή υποστήριξη και υποβοήθηση του έργου της. ιι) Τη διαδικασία συγκρότησης της επιτροπής αποτίμησης αξίας αθλητών. ιαια) Τη διαδικασία συγκρότησης και έκδοσης κανονισμού λειτουργίας της επιτροπής επίλυσης αθλητικών 
διαφορών των επαγγελματικών ενώσεων καθώς και την 
παροχή προσωπικού για την γραμματειακή υποστήριξη 
και υποβοήθηση του έργου της."
Άρθρο 69,Τμήμα Επαγγελμάτων Αθλητισμού,"αα) Τον καθορισμό όρων και προϋποθέσεων χορήγησης άδειας για την ίδρυση και λειτουργία ιδιωτικών 
γυμναστηρίων ή ιδιωτικών σχολών με σκοπό την παροχή 
υπηρεσιών σωματικής άσκησης και άθλησης, την εκμάθηση ή καλλιέργεια αναγνωρισμένου ή μη αθλήματος. ββ) Την καταγραφή των λειτουργούντων ιδιωτικών 
γυμναστηρίων και σχολών σε όλη την επικράτεια, σε 
συνεργασία με τους αρμόδιους φορείς. γγ) Τον καθορισμό των ειδικότερων όρων και προϋποθέσεων πρόσβασης και άσκησης του επαγγέλματος 
του αθλητικού διαμεσολαβητή αθλητικών συμβάσεων. δδ) Την τήρηση Μητρώου Διαμεσολαβητών Αθλητικών Συμβάσεων. εε) Τη διαδικασία χορήγησης, ανανέωσης και ανάκλησης της άδειας του επαγγέλματος του Διαμεσολαβητή 
Αθλητικών Συμβάσεων. στστ) Την επιμέλεια διαδικασίας κατάρτισης του κώδικα δεοντολογίας - συμπεριφοράς Διαμεσολαβητή Αθλητικών Συμβάσεων. ζζ) Τον έλεγχο νομιμότητας των καταστατικών των 
Επαγγελματικών Ενώσεων. ηη) Τον έλεγχο νομιμότητας και έγκριση των προβλεπόμενων από τις ισχύουσες διατάξεις, κανονισμών των 
Επαγγελματικών Ενώσεων. θθ) Τον έλεγχο νομιμότητας και έγκριση του ειδικού 
κανονισμού που ρυθμίζει τα κάθε είδους θέματα που 
αφορούν στην επαγγελματική διαιτησία. ιι) Τον έλεγχο Κανονισμό Σχέσεων αμειβομένων ή 
επαγγελματιών αθλητών με αθλητικά σωματεία ή Α.Α.Ε., 
καθώς και κάθε άλλου κανονισμού, που προβλέπεται 
από τις ισχύουσες κάθε φορά, για τον επαγγελματικό 
αθλητισμό διατάξεις."
Άρθρο 69,Τμήμα Λεσχών Φιλάθλων,"αα) Τον χειρισμό θεμάτων που αφορούν στην ίδρυση 
και λειτουργία των Λεσχών Φίλων Αθλητικών Σωματείων. ββ) Τον χειρισμό θεμάτων που αφορούν στις οργανωμένες μετακινήσεις φιλάθλων και την μέριμνα για την 
έκδοση των σχετικών πράξεων και αποφάσεων. γγ) Τη ρύθμιση του πλαισίου των σχέσεων μεταξύ λεσχών και Αθλητικού Σωματείου, Τ.Α.Α. και Α.Α.Ε.  δδ) Τη μέριμνα για την διαδικασία επιβολής των σχετικών προστίμων. εε) Τη δημιουργία, τήρηση και επικαιροποίηση ειδικού 
ψηφιακού μητρώου λεσχών φιλάθλων. στστ) Την τήρηση στατιστικών στοιχείων για συμβάντα 
βίας στους αθλητικούς χώρους ή με αφορμή αθλητικές 
εκδηλώσεις αξιολόγηση αυτών συναρτήσει των αξόνων 
αθλητικής πολιτικής. ζζ) Την προώθηση ενεργειών και δράσεων ενημέρωσης και πρόληψης για την αποτροπή των φαινομένων 
βίας σε συνεργασία με τη ΔΕΑΒ και λοιπούς συναρμόδιους φορείς."
Άρθρο 70,Τμήμα Σχεδιασμού Παρακολούθησης και Έλεγχου Προγραμμάτων Άθλησης,"αα) Την κατάρτιση και αναμόρφωση του Οργανωτικού 
Πλαισίου λειτουργίας των Προγραμμάτων «Άθληση για 
Όλους» (ΠΑγΟ) καθώς και την παρακολούθηση υλοποίησης των εγκεκριμένων κάθε φορά προγραμμάτων. ββ) Την καταγραφή, την επεξεργασία, την αξιολόγηση 
και την έγκριση των αιτημάτων που υποβάλλουν οι φορείς για την υλοποίηση των προγραμμάτων «Άθληση για 
Όλους» και τη μέριμνα για την εισήγηση και έκδοση της 
σχετικής Κοινής Υπουργικής Απόφασης (Κ.Υ.Α.) των θέσεων Πτυχιούχων Φυσικής Αγωγής που είναι αναγκαίες 
για την υλοποίηση των ανωτέρω προγραμμάτων. γγ) Την πιστοποίηση των συνεργαζόμενων φορέων 
που υποβάλλουν αίτηση-πρόταση υλοποίησης ΠΑγΟ 
στη Γενική Γραμματεία Αθλητισμού και την έκδοση της 
σχετικής διοικητικής πράξης. δδ) Την καταγραφή, επεξεργασία, αξιολόγηση και 
έγκριση των αιτημάτων που υποβάλλουν οι φορείς για 
την υλοποίηση των προγραμμάτων γενικών και ειδικών 
«Άθλησης για Όλους». εε) Την πραγματοποίηση επιτόπιων ελέγχων στους 
φορείς υλοποίησης των προγραμμάτων «Άθληση για 
Όλους». στστ) Τη τήρηση και προβολή «Αθλητικού Χάρτη» για 
την υλοποίηση των προγραμμάτων «Άθληση για Όλους» 
σε συνεργασία με τα αρμόδια Τμήματα. ζζ) Την εισήγηση λήψης μέτρων και σχεδιασμού προγραμμάτων που αποβλέπουν στη σωστή άθληση, στην 
καλλιέργεια και στη διάδοση αθλητικών προγραμμάτων 
και αθλητικών εκδηλώσεων στη σχολική και πανεπιστημιακή κοινότητα, στους εργασιακούς και στρατιωτικούς 
χώρους, κλπ. ηη) Την κατάρτιση των προγραμματικών συμβάσεων 
μεταξύ της Διεύθυνσης και των φορέων υλοποίησης των 
προγραμμάτων «Άθληση για Όλους». θθ) Την ηλεκτρονική τήρηση του αρχείου των πραγματοποιηθέντων προγραμμάτων «Άθληση για Όλους» 
ανά φορέα υλοποίησης. ιι) Τη διαμόρφωση και καθορισμό των κριτηρίων για το 
ύψος της χρηματοδότησης των προγραμμάτων «Άθληση 
για Όλους» και Εκδηλώσεων ανά έτος. ιαια) Την εισήγηση σύστασης γνωμοδοτικής επιτροπής 
και την υποβολή έκθεσης-πρότασης προς αυτήν για τον 
καθορισμό του ύψους των εγκρίσεων και του ποσοστού 
χρηματοδότησης των ΠΑγΟ κάθε περιόδου. ιβιβ) Τη συγκέντρωση στοιχείων αποτίμησης των 
εγκεκριμένων προγραμμάτων «Άθληση για Όλους» και 
Εκδηλώσεων."
Άρθρο 70,Τμήμα Υποστήριξης Επεξεργασίας και Αξιολόγησης Στοιχείων Φορέων ΠΑγΟ,"αα) Τη διαχείριση του αρχείου προγραμμάτων Μαζικού 
Αθλητισμού της Ελληνικής Ιστιοπλοϊκής Ομοσπονδίας 
(Ε.Ι.Ο.), της Ελληνικής Φίλαθλης Ομοσπονδίας Αντισφαίρισης (Ε.Φ.Ο.Α.) και της Γενικής Γραμματείας Αθλητισμού 
που αφορά σε στοιχεία των απασχολούμενων στα Προγράμματα Μαζικού Αθλητισμού και την έκδοση βεβαιώσεων προϋπηρεσίας των απασχολούμενων σε αυτά 
Πτυχιούχων Φυσικής Αγωγής (Π.Φ.Α.). ββ) Την κατάρτιση του προϋπολογισμού των εγκεκριμένων ΠΑγΟ κάθε περιόδου. γγ) Τον έλεγχο της νομιμότητας της διαδικασίας πρόσληψης και απασχόλησης των Πτυχιούχων Φυσικής Αγωγής (Π.Φ.Α.) για την υλοποίηση των ΠΑγΟ. δδ) Τον έλεγχο των δικαιολογητικών των φορέων υλοποίησης ΠΑγΟ προκειμένου να εκδοθεί να δωθεί έγκριση του προϋπολογισμού/χρηματοδότησης κάθε φορέα. εε) Τη μέριμνα για έγκαιρη παραλαβή, αξιολόγηση και 
έλεγχο των παραστατικών με σκοπό τη σύνταξη απολογισμού και έγκριση της χρηματοδότησης των φορέων. στστ) Την πρόταση για την έκδοση εντολής προς την 
αρμόδια Οικονομική Διεύθυνση δέσμευσης ποσού και 
χρηματοδότησης των φορέων υλοποίησης ΠΑγΟ. ζζ) Τη μέριμνα για την κατάρτιση των ενημερωτικών 
πινακίων του ετήσιου οικονομικού απολογισμού των 
ΠΑγΟ. ηη) Τη συνεργασία με την αρμόδια Οικονομική Διεύθυνση για την κατάθεση των απαιτούμενων δικαιολογητικών και την ολοκλήρωση των διαδικασιών εκταμίευσης 
της χρηματοδότησης των φορέων. θθ) Την παρακολούθηση εκτέλεσης προϋπολογισμού 
κάθε πρόγραμματος και τήρηση ηλεκτρονικού αρχείου 
για κάθε φορέα (έκδοση εδικού κωδικού του κάθε φορέα) και για κάθε περίοδο χρηματοδότησης. ιι) Την κατάθεση προτάσεων μετά τη συγκέντρωση των 
απολογιστικών εκθέσεων των φορέων για την ορθότερη και αποτελεσματικότερη λειτουργία της οικονομικής 
διαχείρισης των ΠΑγΟ. ιαια) Τη μέριμνα για τη σύναψη προγραμματικών συμβάσεων με τους φορείς υλοποίησης των ΠΑγΟ."
Άρθρο 70,Τμήμα Αθλητικού Τουρισμού Εναλλακτικών Δραστηριοτήτων Αθλητικής Αναψυχής και Κατάρτισης,"αα) Τον σχεδιασμό, την υποστήριξη και ανάπτυξη 
δραστηριοτήτων Αθλητικού Τουρισμού και Τουριστικού Αθλητισμού. ββ) Τη συνεργασία, το συντονισμό και την υποστήριξη 
φορέων υλοποίησης Αθλητικού Τουρισμού, αθλητικών 
φορέων, τοπικής αυτοδιοίκησης Α΄ και Β΄ βαθμού και 
συνεργατικών μορφών για την προβολή και διοργάνωση 
εναλλακτικών αθλητικών δραστηριοτήτων. γγ) Την προώθηση και υποστήριξη Αθλητικών Διοργανώσεων στην Ελλάδα. δδ) Την πιστοποίηση, εποπτεία και υποστήριξη των 
φορέων Άθλησης για Όλους και όλων των εναλλακτικών δραστηριοτήτων άθλησης, άσκησης, αναψυχής 
και φυσικής δραστηριότητας στο φυσικό περιβάλλον, 
χειμερινών και θαλάσσιων δραστηριοτήτων (π.χ. δρόμοι υγείας, ποδηλασία δρόμου και βουνού, πεζοπορίας, αναρρίχησης, ορειβασίας, κατάβασης αιωροπτερισμού, αλιείας, καταδύσεων, rafting), εναλλακτικής γυμναστικής 
(pilates, yoga ΚΛΠ#.), διάσχισης και Ιππασίας Περιπάτου, 
Παιχνιδιών Προσανατολισμού και εν γένει οικοτουρισμού. εε) Την εποπτεία και υποστήριξη του εργασιακού 
αθλητισμού. στστ) Την πραγματοποίηση επιτόπιων ελέγχων στους 
φορείς υλοποίησης των παραπάνω δραστηριοτήτων 
Αθλητικού Τουρισμού και εναλλακτικών Αθλητικών 
Δραστηριοτήτων. ζζ) Την τήρηση ηλεκτρονικού αρχείου των φορέων, 
διαμόρφωση κριτηρίων οικονομικής ενίσχυσης προγραμμάτων και εκδηλώσεων Αθλητικού Τουρισμού και 
Εναλλακτικών Δραστηριοτήτων Αθλητικής Αναψυχής 
και εισήγηση για το σκοπό αυτό. ηη) Τη διαμόρφωση και προβολή Εθνικού Χάρτη Αθλητικού Τουρισμού για την ανάπτυξη του Αθλητικού Τουρισμού και εναλλακτικών αθλητικών δραστηριοτήτων 
σε συνεργασία με τα αρμόδια Τμήματα. θθ) Τη μέριμνα για την έκδοση εντολής προς την αρμόδια Οικονομική Διεύθυνση δέσμευσης ποσού και 
χρηματοδότησης φορέων υλοποίησης. ιι) Τον προσδιορισμό, καθορισμό και τη διαμόρφωση 
του ενιαίου κανονιστικού πλαισίου λειτουργίας των Σχολών Εκπαιδευτών Αθλητικής Αναψυχής της Γ.Γ.Α.. ιαια) Τον προγραμματισμό, την ίδρυση και λειτουργία 
των Σχολών Εκπαιδευτών Αθλητικής Αναψυχής. ιβιβ) Τη διαπίστωση της συνδρομής των προϋποθέσεων περί συμμετοχής των υποψηφίων στις Σχολές Εκπαιδευτών Αθλητικής Αναψυχής και την παρακολούθηση 
της τήρησης των όρων λειτουργίας αυτών. ιγιγ) Την αξιολόγηση των υποβαλλόμενων στοιχείων 
στην υπηρεσία, από τους κατά περίπτωση αρμοδίους, 
μετά το πέρας της λειτουργίας των Σχολών Εκπαιδευτών 
Αθλητικής Αναψυχής. ιδιδ) Τον καθορισμό όρων και προϋποθέσεων χορήγησης άδειας για ίδρυση σχολών εκπαιδευτών χερσαίων 
και θαλασσίων μέσων άθλησης και αναψυχής και την 
πιστοποίηση αυτών. ιειε) Τους όρους και προϋποθέσεις χορήγησης, ανανέωσης και ανάκλησης της άδειας άσκησης επαγγέλματος 
εκπαιδευτών χερσαίων και θαλασσίων μέσων άθλησης 
και αναψυχής και εν γένει δραστηριοτήτων αθλητικού 
τουρισμού και τουριστικού αθλητισμού. ιστιστ) Την τήρηση ψηφιακού μητρώου Εκπαιδευτών 
ανά δραστηριότητα."
