Article,Unit,Value
Άρθρο 54,Στο Τμήμα Θαλάσσιων Υδάτων και Ακτών Κολύμβησης,"αα) ο σχεδιασμός, η παρακολούθηση, η αξιολόγηση 
και ο έλεγχος της πολιτικής για την προστασία και διαχείριση των θαλάσσιων οικοσυστημάτων όπως καθορίζεται 
στο N#3983/2011 «Εθνική στρατηγική για την προστασία 
και διαχείριση του θαλάσσιου περιβάλλοντος − Εναρμόνιση με την Οδηγία 2008/56/ΕΚ του Ευρωπαϊκού Κοινοβουλίου και του Συμβουλίου της 17ης Ιουνίου 2008 και 
άλλες διατάξεις» και της πολιτικής για την προστασία 
και διαχείριση των ακτών κολύμβησης, όπως ορίζεται 
στην υπ΄ Αριθμ. Η.Π. 8600/416/Ε103/2009"
Άρθρο 54,Ευρωπαϊκού Κοινοβουλίου και του Συμβουλίου,"ββ) ο συντονισμός των Διευθύνσεων Υδάτων των Αποκεντρωμένων Διοικήσεων σε θέματα του αντικειμένου 
του και η παροχή οδηγιών/κατευθύνσεων για την άσκηση των αρμοδιοτήτων τους, γγ) ο συντονισμός των υπηρεσιών και των αρμόδιων φορέων για κάθε ζήτημα που αφορά τα θέματα του 
αντικειμένου του, δδ) η παροχή τεχνικής υποστήριξης στη διαμόρφωση 
εθνικών θέσεων καθώς και στην ανταλλαγή δεδομένων 
στο πλαίσιο διακρατικών συνεργασιών, εε) η εκπροσώπηση της χώρας και η συμμετοχή στα 
αρμόδια όργανα της ΕΕ για θέματα αρμοδιότητάς του, στστ) ο σχεδιασμός προγραμμάτων ευαισθητοποίησης, η μέριμνα για την πληροφόρηση των ενδιαφερομένων φορέων και του κοινού και η προώθηση και 
ενθάρρυνση των συμμετοχικών διαδικασιών σε θέματα 
του αντικειμένου του, ζζ) η εισήγηση νομοθετικών και διοικητικών μέτρων 
για τα θέματα αρμοδιότητάς του, ηη) η ενημέρωση των εθνικών, ευρωπαϊκών και διεθνών φορέων και οργανισμών σχετικά με τα ποιοτικά, 
ποσοτικά και στατιστικά δεδομένα των παράκτιων και 
θαλάσσιων υδάτων, θθ) η κατάρτιση του Εθνικού Προγράμματος Θαλάσσιας Στρατηγικής, η παρακολούθηση, αξιολόγηση και 
συντονισμός για την εφαρμογή του, ιι) η συνεργασία με άλλα κράτη - μέλη της ΕΕ και με 
τρίτες χώρες, για τη διαμόρφωση κοινής προσέγγισης 
και ο συντονισμός των δράσεών τους στην ανάπτυξη και 
εφαρμογή των θαλάσσιων στρατηγικών, σύμφωνα με τις 
γενικές κατευθύνσεις της Εθνικής Επιτροπής Θαλάσσιας 
Περιβαλλοντικής Στρατηγικής (ΕΕΘΠΕΣ),  ιαια) η εκπόνηση προγραμμάτων/μέτρων για την 
επίτευξη της καλής περιβαλλοντικής κατάστασης του 
θαλάσσιου περιβάλλοντος και η εισήγηση της έγκρισής 
τους στον Υπουργό Περιβάλλοντος και Ενέργειας, μετά 
από γνώμη της ΕΕΘΠΕΣ, ιβιβ) ο καθορισμός των περιβαλλοντικών στόχων και 
των σχετικών δεικτών, για την επίτευξη της καλής περιβαλλοντικής κατάστασης των θαλάσσιων υδάτων και η 
εισήγηση της έγκρισής τους στον Υπουργό Περιβάλλοντος και Ενέργειας,  ιγιγ) η κατάρτιση των Προγραμμάτων Παρακολούθησης των Θαλάσσιων Περιοχών, η εισήγηση της έγκρισή 
τους στον Υπουργό Περιβάλλοντος και Ενέργειας και η 
μέριμνα για την εφαρμογή τους, ιδιδ) η εισήγηση στον Υπουργό Περιβάλλοντος και 
Ενέργειας των φορέων που συμμετέχουν στην εφαρμογή 
των Προγραμμάτων Παρακολούθησης των Θαλάσσιων 
Περιοχών, καθώς και των υποχρεώσεων των εν λόγω 
φορέων, ιειε) η κατάρτιση ετήσιων εκθέσεων για την υλοποίηση, την αξιολόγηση και τον έλεγχο εφαρμογής του N# 
3983/2011και η υποβολή προς έγκριση στην ΕΕΘΠΕΣ, ιστιστ) η μέριμνα και διασφάλιση ότι παρέχονται σε 
όλα τα ενδιαφερόμενα μέρη έγκαιρες και ουσιαστικές δυνατότητες συμμετοχής στην εφαρμογή του N# 
3983/2011, ιζιζ) η υποστήριξη του έργου της Εθνικής Επιτροπής 
Θαλάσσιας Περιβαλλοντικής Στρατηγικής (ΕΕΘΠΕΣ), ιηιη) ο καθορισμός των κανόνων, τις προϋποθέσεων, 
μέτρων και απαιτήσεων για τη διασφάλιση της ποιότητας 
των υδάτων κολύμβησης στο πλαίσιο εφαρμογής του 
ενωσιακού και διεθνούς δικαίου, ιθιθ) η αξιολόγηση των προτάσεων των αρμοδίων 
υπηρεσιών, προκειμένου να διαμορφωθεί η απόφαση 
προσδιορισμού των υδάτων κολύμβησης κάθε Αποκεντρωμένης Διοίκησης της χώρας και η εισήγηση στον 
Υπουργό Περιβάλλοντος και Ενέργειας σχετικά με τη 
διάρκεια της κολυμβητικής περιόδου, κακα) η μέριμνα, σε συνεργασία με τις αρμόδιες αρχές, 
για την παρακολούθηση των απαιτούμενων ποιοτικών 
και οπτικά παρακολουθούμενων παραμέτρων των υδάτων κολύμβησης και η αξιολόγηση των εν λόγω δεδομένων, κβκβ) η λήψη, σε συνεργασία με τις αρμόδιες αρχές, 
των κατάλληλων κατά περίπτωση διαχειριστικών μέτρων για την πρόληψη, μείωση ή εξάλειψη των αιτιών 
της ρύπανσης των υδάτων κολύμβησης και η σχετική 
ενημέρωση των αρμόδιων οργάνων της Ε.Ε., κγκγ) η υποβολή στην Ε.Ε. όλων των απαιτούμενων 
στοιχείων και αποτελεσμάτων της παρακολούθησης 
καθώς και της ταξινόμησης της ποιότητας των υδάτων 
κολύμβησης για κάθε τοποθεσία υδάτων κολύμβησης, 
 Το Τμήμα Θαλάσσιων Υδάτων και Ακτών Κολύμβησης 
επικουρείται κατά την άσκηση των αρμοδιοτήτων του 
αναφορικά με την προστασία του θαλάσσιου περιβάλλοντος από τη Γνωμοδοτική Επιτροπή Εμπειρογνωμόνων 
Θαλάσσιας Περιβαλλοντικής Στρατηγικής (ΓΕΕΘΠΕΣ) του 
Ν# 3983/2011."
Άρθρο 55,Στο Τμήμα Κοστολόγησης και Τιμολόγησης Υπηρεσιών Ύδατος,"αα) η διαμόρφωση και επεξεργασία των εισηγήσεων 
προς την Εθνική Επιτροπή Υδάτων του άρθρου 3 (παρ. 1) του N# 3199/2003, σχετικά με: 1) τις διαδικασίες, τη μέθοδο και τα επίπεδα ανάκτησης του κόστους των υπηρεσιών ύδατος στις διάφορες 
χρήσεις του, σύμφωνα με το άρθρο 12 του N# 3199/2003, 
όπως ισχύει, 2) τους γενικούς κανόνες για την κοστολόγηση και τιμολόγηση των υπηρεσιών ύδατος ανάλογα με τη χρήση 
του καθώς και τη σχετική πολιτική προστίμων, με στόχο 
να εξασφαλίζεται η παροχή αξιόπιστης από πλευράς ποιότητας και ποσότητας και οικονομικά προσιτής παροχής 
νερού στους χρήστες-καταναλωτές, 3) τους κανόνες και τα μέτρα που συμβάλλουν στη βελτίωση των υπηρεσιών ύδατος στις διάφορες χρήσεις του 
σε συνδυασμό με τις αναπτυξιακές ανάγκες της χώρας 
με στόχο την ώθηση στην οικονομία, ββ) η εισήγηση στον Υπουργό Περιβάλλοντος και 
Ενέργειας μετά από γνώμη της Γνωμοδοτικής Επιτροπής Υδάτων: 1) της έγκρισης των ετήσιων εκθέσεων για την υλοποίηση, την αξιολόγηση και τον έλεγχο εφαρμογής της 
πολιτικής διαχείρισης των υπηρεσιών ύδατος, σύμφωνα 
με τις εκάστοτε αποφάσεις της Εθνικής Επιτροπής Υδάτων και τη συμβατότητά της με το κοινοτικό κεκτημένο. 
Οι εκθέσεις αυτές υποβάλλονται από τον Υπουργό Περιβάλλοντος και Ενέργειας στην Εθνική Επιτροπή Υδάτων, 2) της μεθοδολογίας και των κανόνων κοστολόγησης 
και τιμολόγησης των υπηρεσιών ύδατος ανάλογα με 
τη χρήση τους οι οποίοι, στο πλαίσιο εφαρμογής των 
γενικών κανόνων κοστολόγησης και τιμολόγησης, εφόσον έχουν εγκριθεί από την Εθνική Επιτροπή Υδάτων, 
διαμορφώνονται σε συνεργασία με τα κατά περίπτωση 
συναρμόδια Υπουργεία και, εφόσον πρόκειται για συμβάσεις παραχώρησης υπηρεσιών ύδατος σε τρίτους, 
μετά από διαβούλευση με τους εν λόγω παρόχους υπηρεσιών ύδατος και  3) της θέσπισης γενικών κατευθύνσεων, οδηγιών, μέτρων και διαδικασιών για τη συντονισμένη εφαρμογή 
των αποφάσεων της Εθνικής Επιτροπής Υδάτων από 
τις δημόσιες αρχές με στόχο την ευθυγράμμιση των 
δραστηριοτήτων τους στον τομέα της διαχείρισης των 
υπηρεσιών ύδατος. γγ) η παρακολούθηση και εποπτεία: 1) της εφαρμογής των κανόνων διαχείρισης των υπηρεσιών ύδατος σε όλους τους τομείς της χρήσης του,  2) της εφαρμογής της μεθοδολογίας και των κανόνων 
τιμολόγησης των υπηρεσιών ύδατος ανάλογα με τη χρήση τους και 3) της απρόσκοπτης, αξιόπιστης και οικονομικά προσιτής παροχής νερού προς τους χρήστες-καταναλωτές, δδ) η παρακολούθηση και αξιολόγηση της εφαρμογής 
των αποφάσεων της Εθνικής Επιτροπής Υδάτων από τις 
δημόσιες αρχές, καθώς και του επιπέδου ευθυγράμμισης 
των επί μέρους δράσεών τους με τις αποφάσεις αυτές,  εε) η συνεργασία με τις συναφείς αρχές άλλων Κρατών 
Μελών της ΕΕ, για ανταλλαγή εμπειριών, καλών πρακτικών και πληροφόρησης στον τομέα της διαχείρισης των 
υπηρεσιών ύδατος, της παροχής και της τιμολόγησης 
των υπηρεσιών ύδατος ανάλογα με τη χρήση του, στστ) η διαμόρφωση σχετικών προγραμμάτων κατάρτισης και ενημέρωσης των καταναλωτών και χρηστών 
των υδάτων, τα οποία εκτελούνται σε συνεργασία με 
τους καθ’ ύλην αρμόδιους φορείς, ζζ) η συλλογή, αξιολόγηση και έλεγχος στοιχείων κόστους - οφέλους σε συνεργασία με τους κατά περίπτωση 
αρμόδιους φορείς για την εφαρμογή της πολιτικής διαχείρισης των υπηρεσιών ύδατος,
 ηη) η εισήγηση νομοθετικών και διοικητικών μέτρων 
για θέματα αρμοδιότητάς του, θθ) ο συντονισμός των υπηρεσιών και των κρατικών 
φορέων και η συμμετοχή στα αρμόδια κρατικά όργανα 
για θέματα αρμοδιότητάς του,  ιι) η εκπροσώπηση της χώρας και η συμμετοχή στα 
αρμόδια όργανα της ΕΕ, καθώς και σε περιφερειακά και 
διεθνή όργανα για θέματα αρμοδιότητάς του. "
Άρθρο 55,Στο Τμήμα Ελέγχου και Σχεδιασμού Επεξεργασίας Λυμάτων,"αα) η παρακολούθηση, διαχείριση, συλλογή και επεξεργασία των αστικών λυμάτων των οικισμών που εμπίπτουν στις υποχρεώσεις της Οδηγίας 91/271/ΕΟΚ,  ββ) η μέριμνα για τη συλλογή, τον έλεγχο, την επεξεργασία και την αξιολόγηση των λειτουργικών δεδομένων 
των Εγκαταστάσεων Επεξεργασίας Λυμάτων (Ε.Ε.Λ.) καθώς και το συντονισμό της καταχώρησης αυτών στη διαδικτυακή Εθνική Βάση Δεδομένων των Ε.Ε.Λ. από τους 
αρμοδίους φορείς λειτουργίας, γγ) ο προσδιορισμός των απαιτήσεων και δράσεων 
σε ό,τι αφορά την επεξεργασία αστικών λυμάτων, όπως 
αυτά αποτυπώνονται στα Σχέδια Διαχείρισης των λεκανών απορροής ποταμών με στόχο την πρόληψη και 
αντιμετώπιση της σημειακής και διάχυτης ρύπανσης των 
υδάτων και η παρακολούθηση και η αξιολόγηση της 
εφαρμογής τους, στο πλαίσιο εφαρμογής της εθνικής και 
ενωσιακής νομοθεσίας καθώς των διεθνών συμβάσεων, δδ) η παρακολούθηση της πορείας ολοκλήρωσης των 
αναγκαίων υποδομών διαχείρισης των αστικών λυμάτων 
στους οικισμούς που εμπίπτουν στην Οδηγία 91/271/ΕΟΚ, εε) η κατάρτιση και υποβολή στα αρμόδια όργανα της 
ΕΕ των Εθνικών Εκθέσεων Παρακολούθησης και Εφαρμογής που συνιστούν υποχρεώσεις της χώρας,  στστ) η διαχείριση των υποθέσεων παραβίασης της 
ενωσιακής νομοθεσίας, καθώς και η τακτική ενημέρωση 
των αρμοδίων οργάνων της Ε.Ε., ζζ) η ενημέρωση των εθνικών, ευρωπαϊκών και διεθνών φορέων και οργανισμών σχετικά με τα ποιοτικά, 
ποσοτικά και στατιστικά δεδομένα των θεμάτων της 
αρμοδιότητάς του, ηη) ο καθορισμός των μέτρων και απαιτήσεων για την 
επαναχρησιμοποίηση επεξεργασμένων υγρών αποβλήτων, την παρακολούθηση, τον έλεγχο και την εφαρμογή 
τους, παρέχοντας οδηγίες και κατευθύνσεις στους αρμόδιους εμπλεκόμενους φορείς, θθ) η τήρηση μητρώου των βασικών έργων τεχνολογίας περιβάλλοντος που στοχεύουν στην προστασία του 
υδάτινου περιβάλλοντος, ιι) η εισήγηση νομοθετικών και διοικητικών μέτρων 
για θέματα αρμοδιότητάς του, ιαια) ο σχεδιασμός προγραμμάτων ευαισθητοποίησης και πληροφόρησης των ενδιαφερομένων φορέων 
και του κοινού, σύμφωνα με την εθνική και ενωσιακή 
νομοθεσία για θέματα αρμοδιότητας του, ιβιβ) ο συντονισμός των υπηρεσιών και τους κρατικών 
φορέων και η συμμετοχή στα αρμόδια κρατικά όργανα 
για θέματα αρμοδιότητάς του, ιγιγ) η εκπροσώπηση της χώρα και η συμμετοχή στα 
αρμόδια όργανα της ΕΕ για θέματα αρμοδιότητάς του."
Άρθρο 55,Στο Τμήμα Παρακολούθησης Διαχείρισης και Αξιολόγησης Υπηρεσιών Ύδατος,"αα) η διαμόρφωση και επεξεργασία των εισηγήσεων 
προς την Εθνική Επιτροπή Υδάτων του άρθρου 3 (παρ. 1) του N# 3199/2003, σχετικά με: 1) τις κατευθυντήριες οδηγίες για την ανάπτυξη εναρμονισμένων διαδικασιών, συμπεριλαμβανομένων των 
δημόσιων συμβάσεων παραχώρησης των υπηρεσιών 
ύδατος και 2) τη μεθοδολογία για την παρακολούθηση της εφαρμογής της πολιτικής διαχείρισης των υπηρεσιών ύδατος, 
κατά τρόπο ώστε να προκύπτουν αξιόπιστα δεδομένα 
και πορίσματα και να εξασφαλίζεται έτσι η ποιότητα των 
αξιολογήσεων των υπηρεσιών ύδατος ανάλογα με τη 
χρήση του. ββ) η εισήγηση στον Υπουργό Περιβάλλοντος και 
Ενέργειας, μετά από γνώμη της Γνωμοδοτικής Επιτροπής Υδάτων, της λήψης των απαραίτητων διοικητικών 
και νομοθετικών μέτρων για τη μεταφορά και υλοποίηση των αποφάσεων της Εθνικής Επιτροπής Υδάτων στο 
πεδίο της εξειδίκευσης και των πρακτικών εφαρμογών, γγ) η παρακολούθηση και εποπτεία της ορθής εφαρμογή συμβάσεων παραχώρησης υπηρεσιών ύδατος σε 
τρίτους, συμπεριλαμβανομένων των υπηρεσιών ύδρευσης- αποχέτευσης και ειδικότερα: 1) Ως προς τις υφιστάμενες συμβάσεις παραχώρησης 
υπηρεσιών, παρακολουθεί και, εφόσον δεν ορίζεται διαφορετικά, εποπτεύει την ορθή εφαρμογή των υφιστάμενων συμβάσεων που εμπίπτουν στις αρμοδιότητές 
της ως προς την τήρηση των προβλεπόμενων σε αυτές 
όρων, συμπεριλαμβανομένων των υφιστάμενων συμβάσεων παραχώρησης υπηρεσιών ύδρευσης-αποχέτευσης 
μεταξύ του Ελληνικού Δημοσίου και των εταιριών ΕΥΔΑΠ 
Α.Ε και ΕΥΔΑΠ Παγίων και ΕΥΑΘ Α.Ε και ΕΥΑΘ Παγίων 
αντιστοίχως.  2) Σε περίπτωση σύναψης νέων συμβάσεων ή τροποποίησης των υφιστάμενων συμβάσεων παραχώρησης 
υπηρεσιών: "
Άρθρο 55,##Διεύθυνση Σχεδιασμού και Διαχείρισης Υπηρεσιών Ύδατος Επιχειρησιακοί Στόχοι,"α) επεξεργάζεται τους όρους της σύμβασης στα θέματα αρμοδιότητας του σε συνεργασία με τους κατά 
περίπτωση συναρμόδιους φορείς, β) συμμετέχει στις σχετικές διαπραγματεύσεις,  γ) μετά την έγκριση της σύμβασης, παρακολουθεί και 
εποπτεύει την εφαρμογή της σύμβασης ως προς την 
τήρηση των προβλεπόμενων σε αυτήν όρων που εμπίπτουν στις αρμοδιότητές της και εισηγείται τις προβλεπόμενες σε αυτήν κυρώσεις, δ) εποπτεύει τα στρατηγικά και επιχειρησιακά σχέδια 
του παρόχου των υπηρεσιών ύδρευσης-αποχέτευσης, 
σε συνεργασία με συναρμόδιες υπηρεσίες, "
Άρθρο 55,Ειδικό Γραμματέα Υδάτων,"δδ) η αξιολόγηση των αποτελεσμάτων των ελέγχων 
που διενεργούνται στο πλαίσιο εφαρμογής του άρθρου 
11 του N#3199/2003 και εισηγείται στο Υπουργό Περιβάλλοντος και Ενέργειας τη λήψη των απαραίτητων μέτρων 
για βελτίωση του συστήματος διαχείρισης των υπηρεσιών ύδατος, εε) η μέριμνα για όλα τα θέματα που αφορούν στη 
σύναψη και εκτέλεση κατά τις οικείες διατάξεις συμβάσεων προμηθειών, έργων, μελετών, παροχής υπηρεσιών 
και οποιωνδήποτε άλλων συμβάσεων σχετικών με το 
αντικείμενο της Ειδικής Γραμματείας Υδάτων. Ειδικότερα, η σύνταξη και επεξεργασία διακηρύξεων, προδιαγραφών, τευχών δημοπράτησης, σχεδίων συμβάσεων, 
αποφάσεων για συγκρότηση επιτροπών, κατακύρωση 
διαγωνισμών και εν γένει η σύνταξη και επεξεργασία 
όλων των εγγράφων που είναι απαραίτητα για τη σύναψη και εκτέλεση των πιο πάνω συμβάσεων καθώς και 
την ενημέρωση των σχετικών Πληροφοριακών Συστημάτων. Κατά την άσκηση της εν λόγω αρμοδιότητας του 
το Τμήμα συνεπικουρείται, ανάλογα με το περιεχόμενο 
της σύμβασης που πρόκειται να συναφθεί, από τα κατά 
περίπτωση αρμόδια Τμήματα της Ειδικής Γραμματείας 
Υδάτων,  στστ) η διαχείριση του Ολοκληρωμένου Πληροφοριακού Συστήματος (Ο.Π.Σ) για έργα στα οποία δικαιούχος 
είναι η Ειδική Γραμματεία Υδάτων."
Άρθρο 58,Στο Τμήμα Επιθεώρησης Περιβάλλοντος,"αα) ο έλεγχος και η παρακολούθηση της εφαρμογής 
των περιβαλλοντικών όρων που επιβάλλονται σε έργα 
και δραστηριότητες και των σχετικών με την προστασία 
του περιβάλλοντος διατάξεων και η εισήγηση για την 
επιβολή κυρώσεων σε περίπτωση παραβίασης αυτών, 
καθώς και κάθε άλλο θέμα που αφορά περιβαλλοντικές 
επιθεωρήσεις έργων και δραστηριοτήτων όπως και κάθε 
άλλη αρμοδιότητα που τους ανατίθεται από τις διατάξεις 
της κείμενης νομοθεσίας, ββ) η διενέργεια ελέγχων κατά τη διασυνοριακή μεταφορά αποβλήτων, σε συνεργασία με την επισπεύδουσα 
Υπηρεσία του ΥΠΕΝ και τις αρμόδιες τελωνειακές υπηρεσίες."
Άρθρο 58,Στο Τμήμα Επιθεώρησης Δόμησης και Κατεδαφίσεων,"αα) ο έλεγχος της ορθής εκτέλεσης των καθηκόντων 
των Ελεγκτών Δόμησης και η εισήγηση επιβολής ποινών προς το Εποπτικό Συμβούλιο του άρθρου 17 του 
Ν#4030/2011 (Α΄249),  ββ) ο συντονισμός των αρμόδιων υπηρεσιών των 
Αποκεντρωμένων Διοικήσεων για την υλοποίηση των 
τελεσίδικων πρωτοκόλλων κατεδάφισης,  γγ) η εισήγηση προς το Εποπτικό Συμβούλιο επιβολής 
ποινών παρανόμως υποβληθείσες δηλώσεις υπαγωγής 
στο N# 4014/2011 (Α΄209) ή στο N# 4178/2013 (Α΄174), 
όπως εκάστοτε ισχύει. "
Άρθρο 58,Στο Τμήμα Επιθεώρησης Ενέργειας,"αα) ο έλεγχος της εφαρμογής έκδοσης Πιστοποιητικού 
Ενεργειακής Απόδοσης (ΠΕΑ) κτηρίου, της διενέργειας 
επιθεωρήσεων συστημάτων θέρμανσης και συστημάτων κλιματισμού, ο έλεγχος της διαδικασίας έκδοσής 
τους, ο έλεγχος των ενεργειακών επιθεωρητών και των 
φορέων εκπαίδευσης αυτών και η εισήγηση για επιβολή 
κυρώσεων, ββ) η σύσταση, η τροποποίηση, η τήρηση, ο έλεγχος 
και η διαχείριση του Μητρώου Ενεργειακών Επιθεωρητών καθώς και του Αρχείου Επιθεώρησης Κτηρίων, γγ) η συλλογή, επεξεργασία και μελέτη των αποτελεσμάτων από τον έλεγχο των πιστοποιητικών ενεργειακής 
απόδοσης και των επιθεωρήσεων συστημάτων θέρμανσης και κλιματισμού, δδ) η εκπόνηση και η ανάθεση εκπόνησης μελετών και 
ερευνών, σχετικών με τον έλεγχο και την παρακολούθηση της διαδικασίας των ενεργειακών επιθεωρήσεων, της 
ενεργειακής πιστοποίησης, της ορθότητας των εκδοθέντων Πιστοποιητικού Ενεργειακής Απόδοσης (ΠΕΑ) και 
των Εκθέσεων Επιθεώρησης Συστημάτων Θέρμανσης 
και Κλιματισμού κτιρίων, καθώς και των Ενεργειακών 
Επιθεωρητών, εε) ο έλεγχος της διενέργειας ενεργειακού ελέγχου των 
υπόχρεων προς τούτο επιχειρήσεων, η διασφάλιση και 
ο έλεγχος της ποιότητας των ενεργειακών ελέγχων, ο 
έλεγχος των ενεργειακών ελεγκτών και των φορέων εκπαίδευσης αυτών και η εισήγηση για επιβολή κυρώσεων, στστ) η εκπόνηση και η ανάθεση εκπόνησης μελετών 
και ερευνών, σχετικών με τον έλεγχο και την παρακολούθηση της διαδικασίας των ενεργειακών ελέγχων, καθώς 
και των ενεργειακών ελεγκτών. ζζ) η σύσταση, η τροποποίηση, η τήρηση, ο έλεγχος 
και η διαχείριση του Μητρώου Ενεργειακών Ελεγκτών, 
καθώς και του Αρχείου Ενεργειακών Ελέγχων,  ηη) η συλλογή, επεξεργασία και μελέτη των αποτελεσμάτων από τον έλεγχο των ενεργειακών ελέγχων,"
Άρθρο 58,Στο Τμήμα Επιθεώρησης Μεταλλείων,"αα) η παρακολούθηση και ο έλεγχος των μεταλλείων, 
λατομείων και των εγκαταστάσεων επεξεργασίας των 
ορυκτών, των εργοστασίων εμπλουτισμού και των εξαγωγικών μεταλλουργιών, εντός μεταλλευτικών και λατομικών χώρων αντίστοιχα, σε ό,τι αφορά στην ορθολογική 
και σύννομη εκμετάλλευση, στην ασφάλεια των έργων, 
στην προστασία του περιβάλλοντος και της ανθρώπινης 
ζωής και υγείας, των γειτνιαζουσών εγκαταστάσεων έργων δημόσιας ωφέλειας καθώς επίσης η επιβολή λήψης 
των ενδεδειγμένων μέτρων και η επιβολή κυρώσεων, ββ) ο έλεγχος των πάσης φύσεως ερευνητικών έργων, 
που αφορούν τη διενέργεια ερευνών για μεταλλευτικά, 
ενεργειακά και λατομικά ορυκτά, γγ) η γνωμοδότηση και εισήγηση για την αναγκαιότητα 
των αιτούμενων προς προσωρινή κατάληψη ή απαλλοτρίωση εκτάσεων για την εξυπηρέτηση των αναγκών 
της εκμετάλλευσης μεταλλείων και λατομείων καθώς και 
ο έλεγχος των απαλλοτριωμένων εκτάσεων που παραχωρήθηκαν κατά χρήση, σύμφωνα με τη μεταλλευτική 
και λατομική νομοθεσία, ως προς τη χρήση τους, για το 
σκοπό που έγιναν αυτές, δδ) η διενέργεια αυτοψιών και η σύνταξη εκθέσεων 
πραγματογνωμοσύνης, για ατυχήματα - δυστυχήματα 
σε μεταλλεία και λατομεία καθώς και σε εγκαταστάσεις 
επεξεργασίας των ορυκτών, που βρίσκονται εντός των 
μεταλλευτικών ή των λατομικών χώρων αντίστοιχα, εε) η προσωρινή απαγόρευση και η ανάκληση, καθώς 
και η εισήγηση αρμοδίως για την οριστική διακοπή της 
λειτουργίας μεταλλείων και λατομείων για λόγους ασφαλείας, στστ) η αξιολόγηση των στοιχείων δραστηριότητας 
των μεταλλείων και λατομείων που υποβάλλονται από τις 
επιχειρήσεις και γνωμοδότηση για την ακρίβεια αυτών, ζζ) ο έλεγχος της εφαρμογής της Μεταλλευτικής Νομοθεσίας για το γεωθερμικό δυναμικό,
 ηη) η συνεργασία και παροχή στοιχείων και δεδομένων στο Τμήμα Τεκμηρίωσης - Παρατηρητήριο Μεταλλευτικών και Λατομικών Δραστηριοτήτων της Γενικής 
Δ/νσης ΟΠΥ και η διατύπωση προτάσεων νομοθετικών 
παρεμβάσεων, ως αποτέλεσμα του ελεγκτικού έργου,  θθ) όλες οι λοιπές γνωμοδοτήσεις που προβλέπονται 
από την κείμενη μεταλλευτική και λατομική νομοθεσία, 
πλην των περιπτώσεων με επικαιροποιημένη τεχνική 
μελέτη. Η αξιολόγηση και γνωμοδότηση επί της δραστηριότητας κάθε μεταλλείου. Η σύνταξη αντίστοιχων εκθέσεων κρισιολόγησης καθώς και η εκτίμηση της αξίας των 
μεταλλείων, λατομείων και των εγκαταστάσεων αυτών, ιι) η οριοθέτηση των μεταλλείων,  ιαια) η Επιθεώρηση Μεταλλείων επιλαμβάνεται όλων 
των θεμάτων του Κανονισμού Μεταλλευτικών και Λατομικών Εργασιών (ΚΜΛΕ), της Μεταλλευτικής και της Λατομικής Νομοθεσίας και του Κανονισμού Γεωθερμικών 
Εργασιών που απαιτούν επιτόπιο έλεγχο και αυτοψία, ιβιβ) ο έλεγχος της κατασκευής των ηλεκτρομηχανολογικών εγκαταστάσεων επεξεργασίας, ευρισκομένων 
εντός μεταλλευτικών και λατομικών χώρων αντίστοιχα, 
μεταλλείων και λατομείων, σύμφωνα με τις χορηγούμενες άδειες και η επιβολή των προβλεπόμενων κυρώσεων 
στους παραβάτες."
Άρθρο 58,##Σώματα Επιθεώρησης Βορείου και Νοτίου Ελλάδας Επιχειρησιακοί,"αα) η μέριμνα για την αντιμετώπιση του κινδύνου πρόκλησης περιβαλλοντικών ζημιών στο έδαφος, τα νερά 
και τη βιοποικιλότητα, συμπεριλαμβανομένης της εποπτείας και του ελέγχου εφαρμογής των διατάξεων του 
ΠΔ#. 148/2009 (Α΄190), και η εισήγηση μέτρων πρόληψης 
και αποκατάστασης περιβαλλοντικών ζημιών, ββ) η παρακολούθηση της υλοποίησης μέτρων πρόληψης και αποκατάστασης και ο συντονισμός των δράσεων 
των Περιφερειακών Επιτροπών Αντιμετώπισης Περιβαλλοντικών Ζημιών."
