Article,Unit,Value
Άρθρο 27,Τμήμα Εθνικής Μονάδας Δουβλίνου Είναι,"αα) την εφαρμογή του Κανονισμού (ΕΕ) 604/2013 του 
Ευρωπαϊκού Κοινοβουλίου και του Συμβουλίου της 
26ης Ιουνίου 2013 (ΕΕ L 180/29-6-2013, σ. 31 επ.), καθώς 
και κάθε άλλης συναφούς νομοθεσίας και τη συνεργασία 
με τις συναρμόδιες δημόσιες υπηρεσίες,
αβ. τη διαπραγμάτευση και υλοποίηση εθελοντικών 
προγραμμάτων μετεγκατάστασης αιτούντων άσυλο,
αγ. την εισήγηση ως προς τις διαδικασίες διαπραγμάτευσης αναθεώρησης του Κανονισμού 604/2013."
Άρθρο 27,Τμήμα Παρακολούθησης Ευρωπαϊκών Προγραμμάτων και Χρηματοδοτήσεων Είναι,"ββ) τη διασφάλιση της συμπληρωματικότητας και της 
αποφυγής αλληλοεπικαλύψεων των χρηματοδοτούμενων προγραμμάτων, σε συνεργασία με τη Διεύθυνση 
Προμηθειών και Λειτουργικής Μέριμνας του Υπουργείου, με στόχο την άρτια λειτουργία της Υπηρεσίας 
Ασύλου,
βγ. την παρακολούθηση του φυσικού αντικειμένου 
των ευρωπαϊκών προγραμμάτων και χρηματοδοτήσεων, 
την επισήμανση τυχόν δυσλειτουργιών και την υποβολή 
εισηγήσεων για τροποποιήσεις και βελτιώσεις,
βδ. τη συνεργασία και αμελλητί ενημέρωση των αρμόδιων Διευθύνσεων της Γενικής Διεύθυνσης Διοικητικών 
και Οικονομικών Υπηρεσιών για κάθε σχετικό ζήτημα, 
προκειμένου να επιτυγχάνεται ο αναγκαίος συντονισμός 
σε πραγματικό χρόνο,
βε. την υλοποίηση δράσεων με χρηματοδότηση από 
ευρωπαϊκούς ή άλλους πόρους και τον προγραμματισμό, 
τη διαχείριση και υλοποίηση των προγραμμάτων αυτών 
σε επιτελικό επίπεδο, 
βστ. την υλοποίηση δράσεων δημοσιότητας για την 
προβολή του έργου της υπηρεσίας και την οργάνωση και 
τον έλεγχο της επικοινωνιακής διαχείρισης του έργου της 
Υπηρεσίας Ασύλου σε συνεργασία με το Γραφείο Ενημέρωσης και Επικοινωνίας του Υπουργείου."
Άρθρο 27,Τμήμα Διοικητικής Μέριμνας και Πρωτοκόλλου Είναι,"δδ) τη μέριμνα για την ασφαλή προσέλευση και διαχείριση των προσερχόμενων στην Υπηρεσία, για την ασφάλεια των κτιρίων και εγκαταστάσεων της Υπηρεσίας και 
την εποπτεία του αρμόδιου προσωπικού,
δε. τον συντονισμό των οργανικών μονάδων της Υπηρεσίας για την υποστήριξη της Διεύθυνσης Ανθρώπινου Δυναμικού και Διοικητικής Οργάνωσης της Γενικής 
Διεύθυνσης Διοικητικών και Οικονομικών Υπηρεσιών 
του Υπουργείου."
Άρθρο 27,Τμήμα Διαδικασιών και Εκπαίδευσης Είναι,"εε) την αναζήτηση, συλλογή, αξιολόγηση και τήρηση 
πληροφοριών σχετικά με την πολιτική, κοινωνική και 
οικονομική κατάσταση στις χώρες προέλευσης των 
αιτούντων διεθνή προστασία και τη συνεργασία για 
το  σκοπό αυτό με άλλες αρμόδιες ελληνικές αρχές, 
αρχές της αλλοδαπής, ευρωπαϊκούς ή διεθνείς οργανισμούς, ιδίως στο πλαίσιο διεθνών συμφωνιών, συναρμόδιες αρχές κρατών-μελών της Ευρωπαϊκής Ένωσης, 
καθώς και με την Ευρωπαϊκή Υπηρεσία Υποστήριξης 
για το Άσυλο,
εστ. την αναζήτηση, συλλογή, αξιολόγηση και τήρηση 
στοιχείων που προέρχονται από έγκυρες πηγές ενημέρωσης, ιδίως από επίσημες διπλωματικές πηγές της 
ημεδαπής και της αλλοδαπής, την Ευρωπαϊκή Υπηρεσία 
Υποστήριξης για το Άσυλο, τη νομοθεσία των λοιπών 
κρατών-μελών σε σχέση με την έννοια των ασφαλών 
χωρών, το Συμβούλιο της Ευρώπης, την Ύπατη Αρμοστεία του Ο.Η.Ε. για τους Πρόσφυγες για τον καθορισμό 
χωρών καταγωγής που χαρακτηρίζονται ασφαλείς,
εζ. τη μέριμνα για την ποιότητα των αποφάσεων διεθνούς προστασίας οι οποίες εκδίδονται καθ’ όλη τη διάρκεια της διοικητικής διαδικασίας εξέτασης των αιτήσεων 
διεθνούς προστασίας και την τήρηση στατιστικών και 
άλλων στοιχείων των αποφάσεων διεθνούς προστασίας,
εη. την ενημέρωση και κατάρτιση των αρχών στις 
οποίες είναι πιθανόν να απευθυνθεί όποιος επιθυμεί να 
υποβάλει αίτηση διεθνούς προστασίας, ιδίως την Ελληνική Αστυνομία, το Λιμενικό Σώμα και την Υπηρεσία Υποδοχής και Ταυτοποίησης, σχετικά με τις αρμόδιες υπηρεσίες και τη διαδικασία κατάθεσης της αίτησης, ώστε να 
ενημερώνονται οι ενδιαφερόμενοι σχετικά με τον τόπο 
και τρόπο κατάθεσης αίτησης διεθνούς προστασίας."
Άρθρο 31,##Διεύθυνση Επιστροφών και Ανακλήσεων,"α) Τμήμα συντονισμού επιστροφών ενδοχώρας και 
εθελούσιων επιστροφών Είναι αρμόδιο για: αα) τον συντονισμό των διαδικασιών επανεισδοχής, 
επιστροφής, απέλασης ή μετεγκατάστασης στην ενδοχώρα σε συνεργασία με τις λοιπές κεντρικές ή περιφερειακές υπηρεσίες ή γραφεία του Υπουργείου, των 
συναρμόδιων Υπουργείων και λοιπών σχετιζόμενων 
εθνικών ή διεθνών οργανισμών,
αβ. την έκδοση τακτικών αναφορών για την σωστή 
παρακολούθηση της εξέλιξης των υποθέσεων αρμοδιότητάς του,
αγ. τον συντονισμό και την οργάνωση για όλη την 
επικράτεια, δράσεων παρακίνησης υπηκόων τρίτων 
χωρών για να ενταχθούν στις διαδικασίες εθελούσιων 
επιστροφών, σε συνεργασία με τον Διεθνή Οργανισμό 
Μετανάστευσης ή άλλων φορέων ή γραφείων,
αδ. τη συνεργασία με τα  Περιφερειακά Γραφεία 
Ασύλου, τα Αυτοτελή Κλιμάκια Ασύλου και την Υπηρεσία Υποδοχής και Ταυτοποίησης έτσι ώστε να καθίσταται δυνατή η ενημέρωση των υπηκόων τρίτων χωρών 
σχετικά με τις εθελούσιες επιστροφές,
αε. την επιμέλεια και έκδοση ενημερωτικού υλικού 
προς τους υπηκόους τρίτων χωρών για τα ζητήματα 
αρμοδιότητάς του, το οποίο δύναται να μεταφράζεται 
σε μία ή περισσότερες γλώσσες ή διαλέκτους,
αστ. τη μελέτη του νομικού πλαισίου των επιστροφών 
στην ενδοχώρα και των εθελούσιων επιστροφών, καθώς 
και την παροχή οδηγιών, τεχνικής υποστήριξης ή πληροφοριών σε κάθε ενδιαφερόμενο,
αζ. την έκδοση σχεδίων κανονιστικών αποφάσεων 
αρμοδιότητας του Τμήματος. β) Τμήμα συντονισμού επιστροφών νήσων
Είναι αρμόδιο για:
βα. τον συντονισμό των διαδικασιών επανεισδοχής, 
επιστροφής ή απέλασης στα νησιά, σε συνεργασία με 
τις λοιπές κεντρικές ή περιφερειακές υπηρεσίες ή γραφεία του Υπουργείου, των συναρμόδιων Υπουργείων και 
λοιπών σχετιζόμενων εθνικών ή διεθνών οργανισμών, ββ) την έκδοση τακτικών αναφορών για την παρακολούθηση της εξέλιξης των υποθέσεων αρμοδιότητάς του,
βγ. τον συντονισμό και την παρακολούθηση των μετακινήσεων υπηκόων τρίτων χωρών στην ενδοχώρα με 
σκοπό τις εθελούσιες επιστροφές,
βδ. την επιμέλεια και έκδοση ενημερωτικού υλικού 
προς τους υπηκόους τρίτων χωρών για τα ζητήματα 
αρμοδιότητάς του, το οποίο δύναται να μεταφράζεται 
σε μία ή περισσότερες γλώσσες ή διαλέκτους ανάλογα 
με την περίπτωση,
βε. τη μελέτη του νομικού πλαισίου των επιστροφών 
στα νησιά, καθώς και την παροχή οδηγιών, τεχνικής 
υποστήριξης ή πληροφοριών σε κάθε ενδιαφερόμενο,
βστ. την έκδοση σχεδίων κανονιστικών αποφάσεων 
αρμοδιότητας του Τμήματος."
Άρθρο 31,Διεύθυνση Ευρωπαϊκής και Διεθνούς Συνεργασίας,"γγ) τη συνεργασία με τη Διεύθυνση Ευρωπαϊκής και 
Διεθνούς Συνεργασίας του Υπουργείου για την επεξεργασία διμερών και πολυμερών συμβάσεων και συμφωνιών σε θέματα ανακλήσεων και επιστροφών,
γδ. την ενσωμάτωση και παρακολούθηση της εφαρμογής του ενωσιακού δικαίου για θέματα ανακλήσεων και 
επιστροφών στην ελληνική έννομη τάξη σε συνεργασία 
με τη Διεύθυνση Ευρωπαϊκής και Διεθνούς Συνεργασίας,
γε. την παροχή, σε συνεργασία με το Τμήμα νομικών 
ζητημάτων χορήγησης ασύλου ή άλλων μορφών διεθνούς προστασίας της Διεύθυνσης Νομικής Υποστήριξης Ασύλου και Υποδοχής, γνώμης περί συνδρομής ή 
μη συνδρομής λόγων αποκλεισμού σε αιτούντες διεθνούς προστασίας σύμφωνα με τα άρθρα 12 και 17 
του N# 4636/2019, κατόπιν τεκμηριωμένου ερωτήματος 
των χειριστών των αρμοδίων Περιφερειακών Γραφείων 
Ασύλου, των Αυτοτελών Κλιμακίων Ασύλου και των Κινητών Κλιμακίων Ασύλου,
γστ. την ανάκληση καθεστώτος διεθνούς προστασίας, 
εφόσον προκύπτουν νέα δεδομένα κατά την έννοια 
των άρθρων 11 και 16 του N# 4636/2019, και την έκδοση 
σχετικών αποφάσεων σύμφωνα με τα άρθρα 14, 19 
και 91 του N# 4636/2019, με αρμοδιότητα το σύνολο της 
επικράτειας,
γζ. την παροχή, σε συνεργασία με το Τμήμα νομικών 
ζητημάτων χορήγησης ασύλου ή άλλων μορφών διεθνούς προστασίας της Διεύθυνσης Νομικής Υποστήριξης Ασύλου και Υποδοχής, σύμφωνης γνώμης, περί 
συνδρομής ή μη στο πρόσωπο των δικαιούχων διεθνούς 
προστασίας λόγων ανάκλησης ή παύσης σύμφωνα με 
την προηγούμενη παράγραφο, κατόπιν τεκμηριωμένου ερωτήματος των χειριστών των αρμοδίων Περιφερειακών Γραφείων ή Αυτοτελών Κλιμακίων Ασύλου 
για την ανανέωση αδειών αναμονής του άρθρου 24 του 
Ν# 4636/2019."
Άρθρο 32,Τμήμα Νομικής Υποστήριξης Εκπαίδευσης και Τεκμηρίωσης Είναι,"αα) την παροχή νομικής υποστήριξης στην Αρχή Προσφυγών για ζητήματα που άπτονται του αντικειμένου 
της, όπως η σύνταξη απόψεων σχετικά με ένδικα μέσα 
ή βοηθήματα που ασκούνται κατά αποφάσεων των Επιτροπών Προσφυγών, τη συμβολή στην προετοιμασία 
και κατάρτιση των απαραιτήτων σχεδίων νομοθετικών 
και εν γένει κανονιστικών κειμένων και, τη σύνταξη 
εγκυκλίων και εσωτερικών οδηγιών και, εφόσον είναι 
αναγκαίο, αναλυτικής και εμπεριστατωμένης έκθεσης 
με καταγραφή και επεξεργασία του πραγματικού της 
υπόθεσης και των προβαλλόμενων από τον προσφεύγοντα ισχυρισμών, καθώς και αντιστοίχιση των ισχυρισμών αυτών με τις πληροφορίες για τη χώρα καταγωγής 
η οποία έκθεση τίθεται στη δικαιοδοτική κρίση των Ανεξάρτητων Επιτροπών Προσφυγών,
αβ. την οργάνωση της παροχής εκπαίδευσης και συνεχούς επιμόρφωσης στο προσωπικό της Αρχής Προσφυγών και στα μέλη των Επιτροπών,
αγ. την αναζήτηση, συλλογή, αξιολόγηση και τήρηση 
πληροφοριών σχετικά με την πολιτική, κοινωνική και 
οικονομική κατάσταση στις χώρες καταγωγής ή προηγούμενης συνήθους διαμονής των προσφευγόντων, σε 
συνεργασία με το αρμόδιο τμήμα της Υπηρεσίας Ασύλου 
και άλλες αρχές της Χώρας ή άλλων χωρών,
αδ. τη συμμετοχή στην επεξεργασία και ανάλυση των 
στατιστικών δεδομένων, σε συνεργασία με το Τμήμα 
Υποστήριξης και Διοικητικής Μέριμνας και το Τμήμα 
Μελετών και Αναλύσεων της Υπηρεσίας Συντονισμού,
αε. την παρακολούθηση και συμμετοχή στον σχεδιασμό της πολιτικής και της νομοθεσίας για θέματα 
προσφυγών, σε ευρωπαϊκό και διεθνές επίπεδο, και της 
υποβολής σχετικών εισηγήσεων και προτάσεων στη 
Διεύθυνση Ευρωπαϊκής και Διεθνούς Συνεργασίας,
αστ. την προετοιμασία της εκπροσώπησης σε διεθνείς 
και ευρωπαϊκούς οργανισμούς για θέματα προσφυγών 
σε συνεργασία με τη Διεύθυνση Ευρωπαϊκής και Διεθνούς Συνεργασίας του Υπουργείου,
αζ. τη συνεργασία με τη Διεύθυνση Ευρωπαϊκής και 
Διεθνούς Συνεργασίας του Υπουργείου για την επεξεργασία διμερών και πολυμερών συμβάσεων και συμφωνιών σε θέματα προσφυγών,
αη. την ενσωμάτωση και παρακολούθηση της εφαρμογής του ενωσιακού δικαίου για θέματα προσφυγών στην 
ελληνική έννομη τάξη σε συνεργασία με τη Διεύθυνση 
Ευρωπαϊκής και Διεθνούς Συνεργασίας."
Άρθρο 32,Τμήμα Υποστήριξης και Διοικητικής Μέριμνας Είναι,"ββ) τη γραμματειακή υποστήριξη των Επιτροπών Προσφυγών,
βγ. τον συντονισμό και τη μέριμνα για την εύρυθμη και 
αποτελεσματική λειτουργία των Επιτροπών Προσφυγών,
βδ. τη συλλογή, επεξεργασία και τήρηση στατιστικών 
δεδομένων, σε συνεργασία με το Τμήμα Νομικής Υποστήριξης, Εκπαίδευσης και Τεκμηρίωσης και το Τμήμα 
Μελετών και Αναλύσεων της Υπηρεσίας Συντονισμού,
βε. την οργάνωση και παρακολούθηση του συστήματος μηχανοργάνωσης της Αρχής Προσφυγών, 
βστ. την τήρηση του πρωτοκόλλου και του αρχείου 
της Αρχής Προσφυγών, τη μέριμνα για την επικοινωνία 
και συνεργασία της Αρχής Προσφυγών, ιδίως με άλλες 
συναρμόδιες υπηρεσίες του Δημοσίου και με ανεξάρτητες Αρχές, καθώς και με φορείς της κοινωνίας των 
πολιτών,
βζ. τη διεκπεραίωση των ζητημάτων επικοινωνίας, 
ενημέρωσης του κοινού και δημοσίων φορέων, 
βη. τον έλεγχο και την παρακολούθηση των αδειών 
του προσωπικού της Υπηρεσίας σε συνεργασία με την 
Διεύθυνση Ανθρώπινου Δυναμικού και Διοικητικής 
Οργάνωσης του Υπουργείου,
βθ. την ανάρτηση στο Πρόγραμμα Διαύγεια των κατά 
νόμο δημοσιευτέων πράξεων της υπηρεσίας."
Άρθρο 33,##Υπηρεσία Υποδοχής και Ταυτοποίησης,"α) την πραγματοποίηση των διαδικασιών καταγραφής, ταυτοποίησης και εξακρίβωσης των στοιχείων, τον 
ιατρικό έλεγχο, τον εντοπισμό ευάλωτων προσώπων, την 
παροχή ενημέρωσης, ιδίως για τις διαδικασίες διεθνούς 
ή άλλης μορφής προστασίας και για τις διαδικασίες επιστροφής, β) τη διασφάλιση στέγασης και την παροχή υλικών 
συνθηκών διαβίωσης σε πολίτες τρίτων χωρών ή ανιθαγενών οι οποίοι:
βα. βρίσκονται σε διαδικασία υποβολής αιτήματος 
διεθνούς προστασίας, ββ) βρίσκονται σε διαδικασία επιστροφής ή οικειοθελούς αναχώρησης σύμφωνα με τα άρθρα 21, 22 και 30 
του N# 3907/2011 (Α΄ 7),
βγ. τελούν υπό καθεστώς αναβολής απομάκρυνσης, 
σύμφωνα με το άρθρο 24 του N# 3907/2011, 
βδ. υπάγονται στις διατάξεις της παρ. 5 του άρθρου 76 
ή των άρθρων 78 ή 78Α του N# 3386/2005 (Α΄ 212), γ) την καταγραφή και αποτύπωση του μεγέθους, των 
ποιοτικών χαρακτηριστικών και των αναγκών του εξυπηρετούμενου πληθυσμού, δ) την υποστήριξη, τον συντονισμό και την αξιολόγηση 
της λειτουργίας, τη σύνταξη αναφορών και την εισήγηση 
απαιτούμενων βελτιώσεων στην οργάνωσή τους, ε) τη συλλογή στοιχείων για την καταγραφή των αναγκών τους, σε ό,τι αφορά το απαιτούμενο ανθρώπινο 
δυναμικό και την υλικοτεχνική τους υποδομή, στ) τη μέριμνα για τη συστηματική επικοινωνία με τις 
υπηρεσίες του Υπουργείου, τις υπηρεσίες της Ελληνικής 
Αστυνομίας (ΕΛ.ΑΣ.) και άλλες, κατά περίπτωση εμπλεκόμενες, δημόσιες υπηρεσίες και κοινωνικούς φορείς με 
στόχο τη διασφάλιση του αποτελεσματικού συντονισμού 
για τη λειτουργία τους,"
Άρθρο 37,Τμήμα Συντονισμού και Λειτουργίας Συστημάτων Είναι,"αα) την εξαγωγή δεδομένων από το πληροφοριακό 
σύστημα και την δημιουργία όλων των απαραίτητων 
αναφορών προς τον Γενικό Γραμματέα Υποδοχής Αιτούντων Άσυλο, τον Διοικητή της Υπηρεσίας Υποδοχής και 
Ταυτοποίησης, τις Διευθύνσεις Κ.Υ.Τ. και Κ.Ε.Δ.Ν., Δομών 
Βορείου Ελλάδας και Δομών Νοτίου Ελλάδας,
αβ. τον συντονισμό για την ομαλή λειτουργία του πληροφοριακού συστήματος σε συνεργασία με το Τμήμα 
Λογισμικού και Επιχειρησιακών Εφαρμογών της Γενικής 
Διεύθυνσης Πληροφορικής και Επικοινωνιών,
αγ. την καταγραφή και αποτύπωση του μεγέθους, των 
ποιοτικών και ποσοτικών χαρακτηριστικών και των αναγκών του εξυπηρετούμενου πληθυσμού σε όλα τα Κ.Υ.Τ., 
τις Κ.Ε.Δ.Ν. και τις Δομές με στόχο τη συνολική διαμόρφωση των στρατηγικών κατευθύνσεων της Υπηρεσίας 
Υποδοχής και Ταυτοποίησης."
Άρθρο 37,Τμήμα Γραμματειακής Υποστήριξης και Διοικητικής Μέριμνας Είναι,"ββ) τη γραμματειακή υποστήριξη του Διοικητή, του 
Υποδιοικητή και όλων των Διευθυντών της Υπηρεσίας 
Υποδοχής και Ταυτοποίησης,
βγ. τη σύνταξη και υποβολή στις αρμόδιες Διευθύνσεις 
της Γενικής Διεύθυνσης Διοικητικών και Οικονομικών 
Υπηρεσιών αιτημάτων δαπάνης, προμηθειών και άλλων 
διοικητικών εγγράφων που αφορούν αρμοδιότητες της 
Υπηρεσίας Υποδοχής και Ταυτοποίησης,
βδ. τη διεκπεραίωση των ζητημάτων επικοινωνίας και 
ενημέρωσης της Υπηρεσίας Υποδοχής και Ταυτοποίησης, του κοινού και των δημοσίων και λοιπών φορέων."
Άρθρο 37,Τμήμα Παρακολούθησης Ευρωπαϊκών Προγραμμάτων και Χρηματοδοτήσεων Είναι,"γγ) την παρακολούθηση του φυσικού αντικειμένου 
των ευρωπαϊκών προγραμμάτων και χρηματοδοτήσεων, 
την επισήμανση τυχόν δυσλειτουργιών και την υποβολή 
εισηγήσεων για τροποποιήσεις και βελτιώσεις,
γδ. τη συνεργασία και αμελλητί ενημέρωση των αρμόδιων Διευθύνσεων της Γενικής Διεύθυνσης Διοικητικών 
και Οικονομικών Υπηρεσιών για κάθε σχετικό ζήτημα, 
προκειμένου να επιτυγχάνεται ο αναγκαίος συντονισμός 
σε πραγματικό χρόνο,
γε. την υλοποίηση δράσεων με χρηματοδότηση από 
ευρωπαϊκούς ή άλλους πόρους και τον προγραμματισμό, 
τη διαχείριση και υλοποίηση των προγραμμάτων αυτών 
σε επιτελικό επίπεδο, 
γστ. την υλοποίηση δράσεων δημοσιότητας για την 
προβολή του έργου της Υπηρεσίας και την οργάνωση 
και τον έλεγχο της επικοινωνιακής διαχείρισης του έργου 
της Υπηρεσίας Υποδοχής και Ταυτοποίησης σε συνεργασία με το Γραφείο Ενημέρωσης και Επικοινωνίας του 
Υπουργείου."
Άρθρο 37,Τμήμα Διαδικασιών και Εκπαίδευσης Είναι,"δδ) την ανίχνευση προβλημάτων κατά τη ροή και διαχείριση πληροφοριών και δεδομένων, καθώς και τη λήψη 
διορθωτικών μέτρων,
δε. την ανίχνευση εξειδικευμένων επιμορφωτικών 
αναγκών του προσωπικού της Υπηρεσίας Υποδοχής και 
Ταυτοποίησης, σε συνεργασία με το Τμήμα Διοικητικής 
Οργάνωσης και Υποστήριξης της Γενικής Διεύθυνσης 
Διοικητικών και Οικονομικών Υπηρεσιών,
δζ. τον σχεδιασμό, οργάνωση και υλοποίηση προγραμμάτων εκπαίδευσης και δράσεων επιμόρφωσης του 
προσωπικού με άξονα την εξειδίκευση της διαχείρισης 
των μικτών μεταναστευτικών ροών και των προσωρινώς φιλοξενουμένων αιτούντων άσυλο και ευάλωτων 
ομάδων,
δη. τη διοργάνωση έκτακτων επιμορφωτικών δράσεων 
για ανταπόκριση σε έκτακτες επιχειρησιακές ανάγκες,
δθ. την εφαρμογή κατάλληλων μεθόδων και δεικτών 
μέτρησης, με σκοπό τον εντοπισμό προβληματικών λειτουργιών-διαδικασιών,
δι. την τήρηση βάσεων δεδομένων με στοιχεία για 
όλες τις λειτουργίες-διαδικασίες της Υπηρεσίας Υποδοχής και Ταυτοποίησης και την ενημέρωση του συνόλου 
του προσωπικού."
Άρθρο 37,Τμήμα Μετακινήσεων Επιδόσεων και Εξόδου Είναι,"εε) τη διαδικασία μετακίνησης των αιτούντων άσυλο 
μετά την απόφαση άρσης του περιορισμού τους για τη 
γεωγραφική περιοχή και την αποτύπωση των χαρακτηριστικών της Δομής Φιλοξενίας στην οποία είναι δυνατό να 
παραπεμφθούν, ύστερα από την ολοκλήρωση των διαδικασιών υποδοχής και ταυτοποίησης εντός του Κ.Υ.Τ.,
εζ. τη μέριμνα για την ολοκλήρωση των διοικητικών 
διαδικασιών μετακίνησης των πολιτών τρίτων χωρών 
και των ανιθαγενών, που εισέρχονται χωρίς τις νόμιμες 
διατυπώσεις στη Χώρα, σε κατάλληλες δομές για την 
προσωρινή υποδοχή ή φιλοξενία τους,
εη. τη διενέργεια της διαδικασίας αντιστοίχισης και 
τοποθέτησης των πολιτών τρίτων χωρών και των ανιθαγενών, που εισέρχονται χωρίς τις νόμιμες διατυπώσεις 
στη Χώρα, σε Δομές Προσωρινής Υποδοχής και Προσωρινής Φιλοξενίας που τελούν υπό την ευθύνη ή την 
εποπτεία της Υπηρεσίας Υποδοχής και Ταυτοποίησης, ή 
άλλους χώρους στην ενδοχώρα, με βάση τη διαθεσιμότητα των δομών, το προφίλ και τις ιδιαίτερες ανάγκες των 
πολιτών τρίτων χωρών και ανιθαγενών που εισέρχονται 
χωρίς τις νόμιμες διατυπώσεις στη Χώρα, τηρώντας την 
οικογενειακή ενότητα,
εθ. τον συντονισμό και τη συστηματοποίηση των διαδικασιών επίδοσης αποφάσεων και άλλων διαδικαστικών εγγράφων."
Άρθρο 38,Αυτοτελές Τμήμα Αντιμετώπισης Εκτάκτων Αναγκών Αυτοτελές Τμήμα Αντιμετώπισης Εκτάκτων Αναγκών,"α) τον συντονισμό και την επίτευξη της διαλειτουργικότητας όλων των εμπλεκόμενων φορέων, όπως κρατικών 
υπηρεσιών, διεθνών οργανισμών, εθελοντικών οργανώσεων πολιτών ΚΛΠ#., σε καταστάσεις έκτακτης ανάγκης, β) την τήρηση των επιχειρησιακών σχεδίων ανταπόκρισης, γ) τη συμβουλευτική υποστήριξη του Διοικητή των 
Κ.Υ.Τ. και των Δομών για τη διαχείριση κρίσιμων ή και 
έκτακτων περιστατικών, δ) τη διοργάνωση ασκήσεων, τουλάχιστον μία φορά 
τον χρόνο, με τη συμμετοχή όλων των εμπλεκόμενων 
φορέων, με σκοπό τη βελτίωση του συντονισμού, της 
διαλειτουργικότητας και της βελτιστοποίησης των 
μηχανισμών ανταπόκρισης σε εθνικό, περιφερειακό και 
τοπικό επίπεδο, ε) την παρακολούθηση επί εικοσιτετράωρης βάσης της 
εύρυθμης λειτουργίας των Κ.Υ.Τ. και των Δομών μέσω 
ηλεκτρονικών συστημάτων και την με κάθε πρόσφορο 
μέσο επικοινωνία με το προσωπικό της Υπηρεσίας Υποδοχής και Ταυτοποίησης από τα Κ.Υ.Τ., τις Κ.Ε.Δ.Ν. και τις 
Δομές Φιλοξενίας όλης της επικράτειας, στ) την ενημέρωση και κινητοποίηση των εμπλεκόμενων υπηρεσιών και λοιπών φορέων, όπως την Ελληνική 
Αστυνομία, το Υπουργείο Εθνικής Άμυνας, τον Εθνικό 
Οργανισμό Δημόσιας Υγείας (Ε.Ο.Δ.Υ.) ΚΛΠ#., με κάθε 
πρόσφορο μέσο για την αντιμετώπιση κρίσιμων ή και 
έκτακτων περιστατικών, ζ) την καθημερινή καταγραφή σε ειδικό δελτίο όλων 
των συμβάντων στα οποία επελήφθησαν είτε η Υπηρεσία Υποδοχής και Ταυτοποίησης είτε λοιπές υπηρεσίες, 
όπως η  Ελληνική Αστυνομία, το  Υπουργείο Εθνικής 
Άμυνας, ο Ε.Ο.Δ.Υ. ΚΛΠ#., εντός των Κ.Υ.Τ., των Κ.Ε.Δ.Ν. 
και των Δομών Φιλοξενίας όλης της επικράτειας, η) τη συνεργασία με όλους τους εμπλεκόμενους φορείς 
για την αντιμετώπιση σοβαρών συμβάντων, εντός των 
Κ.Υ.Τ., των Κ.Ε.Δ.Ν. και των Δομών Φιλοξενίας, όπως 
σεισμών, πλημμυρών, μεγάλων αυτοκινητικών ή σιδηροδρομικών ατυχημάτων, πυρκαγιών και λοιπών αντίστοιχης εμβέλειας γεγονότων.
ΚΕΦΑΛΑΙΟ ΣΤ΄ 
Ειδικές Γραμματείες
"
Άρθρο 40,Μονάδα Εποπτείας και Αξιολόγησης Κέντρων Φιλοξενίας Είναι,"α) τον έλεγχο της εφαρμογής των προδιαγραφών λειτουργίας των κέντρων φιλοξενίας ασυνόδευτων ανηλίκων, ήτοι κάθε χώρου που χρησιμοποιείται για την ομαδική φιλοξενία ασυνόδευτων ανηλίκων και λειτουργεί σε 
δημόσια ή ιδιωτικά κτίρια κατάλληλα διαμορφωμένα, 
υπό τη διαχείριση δημόσιων ή ιδιωτικών μη κερδοσκοπικών φορέων ή διεθνών οργανισμών, συμπεριλαμβανομένων των εποπτευόμενων διαμερισμάτων, β) τη διενέργεια επιτόπιων επισκέψεων σε κέντρα φιλοξενίας και τη συνεργασία με αρμόδιους φορείς, κρατικούς και μη, με σκοπό την καταγραφή των συνθηκών 
και καταστάσεων που αντιμετωπίζουν οι ασυνόδευτοι 
ανήλικοι, τον σχεδιασμό των απαιτούμενων παρεμβάσεων και την παρακολούθηση της υλοποίησης και της 
αποτελεσματικότητας αυτών, γ) την παρακολούθηση και τακτική αξιολόγηση της ποιότητας των υπηρεσιών που παρέχονται από τα κέντρα 
φιλοξενίας των ασυνόδευτων ανηλίκων, δ) την ανάπτυξη εργαλείων και μεθόδων αξιολόγησης 
της ποιότητας των υπηρεσιών που παρέχονται στους 
ανηλίκους, ε) την παρακολούθηση της βελτίωσης της ποιότητας 
των παρεχόμενων υπηρεσιών από τα κέντρα φιλοξενίας ασυνόδευτων ανηλίκων, μέσω της συστηματικής 
διερεύνησης των δυσκολιών που παρουσιάζονται και 
την παροχή διαρκούς εκπαίδευσης και υποστήριξης του 
προσωπικού τους, στ) την τήρηση Μητρώου των κέντρων φιλοξενίας 
ασυνόδευτων ανηλίκων βάσει της κείμενης νομοθεσίας, ζ) τη συνεργασία με την Ειδική Υπηρεσία Συντονισμού 
και Διαχείρισης Προγραμμάτων του Ταμείου Ασύλου, 
Μετανάστευσης και Ένταξης και Ταμείου Εσωτερικής 
Ασφαλείας και άλλων πόρων.
"
